subject,survey,order,judgment,item,condition,zscores,dependency,island,structure,distance,sent,tree,score
A3O81LHBBI8NPK,3.2,24,4,RC.adj.isl.lg.03,RC.adj.isl.lg,-0.158961685,RC,ADJ,island,long,I talked to the famous actor who the news reporter coughs if the tourists photograph.,(C-mat-decl (T-past (lv-tr (I) (talk (to (the (famous_actor (C-rel (T-pres (lv-tr (the (news_reporter)) (cough (if (T-pres (lv-tr (the (tourists)) (photograph (who)))))))))))))))),0.4580051967321179
A3O81LHBBI8NPK,3.2,48,3,RC.adj.isl.lg.07,RC.adj.isl.lg,-0.635846739,RC,ADJ,island,long,I interviewed the executive who the employee laughs if the office manager blackmails.,(C-mat-decl (T-past (lv-tr (I) (interview (the (executive (C-rel (T-pres (lv-tr (the (employee)) (laugh (if (T-pres (lv-tr (the (office_manager)) (blackmail (who))))))))))))))),0.3568245752228483
A3Q0XAGQ7TD7MP,3.3,22,3,RC.adj.isl.lg.04,RC.adj.isl.lg,-0.40328804,RC,ADJ,island,long,I met the famous artist who the parents blush if the child prodigy imitates.,(C-mat-decl (T-past (lv-tr (I) (meet (the (famous_artist (C-rel (T-pres (lv-tr (the (parents)) (blush (if (T-pres (lv-tr (the (child_prodigy)) (imitate (who))))))))))))))),0.4061665151826759
A3Q0XAGQ7TD7MP,3.3,53,1,RC.adj.isl.lg.08,RC.adj.isl.lg,-1.325089273,RC,ADJ,island,long,I emailed the congressman who the teacher smiles if her students write letters to.,(C-mat-decl (T-past (lv-tr (I) (email (the (congressman (C-rel (T-pres (lv-tr (the (teacher)) (smile (if (T-pres (lv-tr (her (students)) (write-dobj-pobj (D-e (letters)) (to (who)))))))))))))))),0.2105881029832635
A3QXS3HZUA974I,3.1,17,2,RC.adj.isl.lg.02,RC.adj.isl.lg,-1.104411466,RC,ADJ,island,long,I sympathize with the parents who the reverand sighs if the bride and groom neglect to thank.,(C-mat-decl (T-pres (lv-tr (I) (sympathize (with (the (parents (C-rel (T-pres (lv-tr (the (reverand)) (sigh (if (T-pres (lv-tr (the (bride_and_groom)) (neglect (to-inf (lv-tr (PRO) (thank (who))))))))))))))))))),0.2574092760904472
A3QXS3HZUA974I,3.1,29,2,RC.adj.isl.lg.06,RC.adj.isl.lg,-1.104411466,RC,ADJ,island,long,I spoke with the college president who the professor faints if the students publicly criticize.,(C-mat-decl (T-past (lv-tr (I) (speak (with (the (college_president (C-rel (T-pres (lv-tr (the (professor)) (faint (if (T-pres (lv-tr (the (students)) (criticize (publicly) (who)))))))))))))))),0.2574092760904472
A3UMKT8RU5J7DJ,3.1,17,2,RC.adj.isl.lg.02,RC.adj.isl.lg,-1.180763663,RC,ADJ,island,long,I sympathize with the parents who the reverand sighs if the bride and groom neglect to thank.,(C-mat-decl (T-pres (lv-tr (I) (sympathize (with (the (parents (C-rel (T-pres (lv-tr (the (reverand)) (sigh (if (T-pres (lv-tr (the (bride_and_groom)) (neglect (to-inf (lv-tr (PRO) (thank (who))))))))))))))))))),0.24120964332515152
A3UMKT8RU5J7DJ,3.1,29,3,RC.adj.isl.lg.06,RC.adj.isl.lg,-0.640985989,RC,ADJ,island,long,I spoke with the college president who the professor faints if the students publicly criticize.,(C-mat-decl (T-past (lv-tr (I) (speak (with (the (college_president (C-rel (T-pres (lv-tr (the (professor)) (faint (if (T-pres (lv-tr (the (students)) (criticize (publicly) (who)))))))))))))))),0.35573418141677293
A416CQ0FIDNFT,3.1,17,1,RC.adj.isl.lg.02,RC.adj.isl.lg,-1.04554612,RC,ADJ,island,long,I sympathize with the parents who the reverand sighs if the bride and groom neglect to thank.,(C-mat-decl (T-pres (lv-tr (I) (sympathize (with (the (parents (C-rel (T-pres (lv-tr (the (reverand)) (sigh (if (T-pres (lv-tr (the (bride_and_groom)) (neglect (to-inf (lv-tr (PRO) (thank (who))))))))))))))))))),0.2698987266271759
A416CQ0FIDNFT,3.1,29,1,RC.adj.isl.lg.06,RC.adj.isl.lg,-1.04554612,RC,ADJ,island,long,I spoke with the college president who the professor faints if the students publicly criticize.,(C-mat-decl (T-past (lv-tr (I) (speak (with (the (college_president (C-rel (T-pres (lv-tr (the (professor)) (faint (if (T-pres (lv-tr (the (students)) (criticize (publicly) (who)))))))))))))))),0.2698987266271759
A6C4QNQZ1QTUG,3.4,27,1,RC.adj.isl.lg.01,RC.adj.isl.lg,-1.402152732,RC,ADJ,island,long,I called the client who the secretary worries if the lawyer insults.,(C-mat-decl (T-past (lv-tr (I) (call (the (secretary (C-rel (T-pres (lv-tr (the (secretary)) (worry (if (T-pres (lv-tr (the (lawyer)) (insult (who))))))))))))))),0.19423756187933927
A6C4QNQZ1QTUG,3.4,41,1,RC.adj.isl.lg.05,RC.adj.isl.lg,-1.402152732,RC,ADJ,island,long,I served the child who the other customer winks if the young couple play with at the restaurant.,(C-mat-decl (T-past (lv-tr (I) (serve (the (child (C-rel (T-pres (lv-tr (the (other_customer)) (wink (if (T-pres (lv-tr (the (young_couple)) (play (with (who)) (at (the (restaurant))))))))))))))))),0.19423756187933927
A6IVYRP8FAIS,3.4,27,3,RC.adj.isl.lg.01,RC.adj.isl.lg,-0.373228493,RC,ADJ,island,long,I called the client who the secretary worries if the lawyer insults.,(C-mat-decl (T-past (lv-tr (I) (call (the (secretary (C-rel (T-pres (lv-tr (the (secretary)) (worry (if (T-pres (lv-tr (the (lawyer)) (insult (who))))))))))))))),0.41254424420193575
A6IVYRP8FAIS,3.4,41,2,RC.adj.isl.lg.05,RC.adj.isl.lg,-0.857416809,RC,ADJ,island,long,I served the child who the other customer winks if the young couple play with at the restaurant.,(C-mat-decl (T-past (lv-tr (I) (serve (the (child (C-rel (T-pres (lv-tr (the (other_customer)) (wink (if (T-pres (lv-tr (the (young_couple)) (play (with (who)) (at (the (restaurant))))))))))))))))),0.3098140908253809
A80VSGAD9H8VE,3.4,27,1,RC.adj.isl.lg.01,RC.adj.isl.lg,-1.107224912,RC,ADJ,island,long,I called the client who the secretary worries if the lawyer insults.,(C-mat-decl (T-past (lv-tr (I) (call (the (secretary (C-rel (T-pres (lv-tr (the (secretary)) (worry (if (T-pres (lv-tr (the (lawyer)) (insult (who))))))))))))))),0.2568123477269452
A80VSGAD9H8VE,3.4,41,1,RC.adj.isl.lg.05,RC.adj.isl.lg,-1.107224912,RC,ADJ,island,long,I served the child who the other customer winks if the young couple play with at the restaurant.,(C-mat-decl (T-past (lv-tr (I) (serve (the (child (C-rel (T-pres (lv-tr (the (other_customer)) (wink (if (T-pres (lv-tr (the (young_couple)) (play (with (who)) (at (the (restaurant))))))))))))))))),0.2568123477269452
ABQES53HKWCT6,3.2,24,2,RC.adj.isl.lg.03,RC.adj.isl.lg,-1.258785612,RC,ADJ,island,long,I talked to the famous actor who the news reporter coughs if the tourists photograph.,(C-mat-decl (T-past (lv-tr (I) (talk (to (the (famous_actor (C-rel (T-pres (lv-tr (the (news_reporter)) (cough (if (T-pres (lv-tr (the (tourists)) (photograph (who)))))))))))))))),0.22465573955951884
ABQES53HKWCT6,3.2,48,2,RC.adj.isl.lg.07,RC.adj.isl.lg,-1.258785612,RC,ADJ,island,long,I interviewed the executive who the employee laughs if the office manager blackmails.,(C-mat-decl (T-past (lv-tr (I) (interview (the (executive (C-rel (T-pres (lv-tr (the (employee)) (laugh (if (T-pres (lv-tr (the (office_manager)) (blackmail (who))))))))))))))),0.22465573955951884
AC8VAHNQWM5NR,3.3,22,3,RC.adj.isl.lg.04,RC.adj.isl.lg,-0.661090417,RC,ADJ,island,long,I met the famous artist who the parents blush if the child prodigy imitates.,(C-mat-decl (T-past (lv-tr (I) (meet (the (famous_artist (C-rel (T-pres (lv-tr (the (parents)) (blush (if (T-pres (lv-tr (the (child_prodigy)) (imitate (who))))))))))))))),0.3514686283174125
AC8VAHNQWM5NR,3.3,53,2,RC.adj.isl.lg.08,RC.adj.isl.lg,-1.198926688,RC,ADJ,island,long,I emailed the congressman who the teacher smiles if her students write letters to.,(C-mat-decl (T-past (lv-tr (I) (email (the (congressman (C-rel (T-pres (lv-tr (the (teacher)) (smile (if (T-pres (lv-tr (her (students)) (write-dobj-pobj (D-e (letters)) (to (who)))))))))))))))),0.23735599737300053
ACOKFBC75D5OR,3.4,27,4,RC.adj.isl.lg.01,RC.adj.isl.lg,-0.216873711,RC,ADJ,island,long,I called the client who the secretary worries if the lawyer insults.,(C-mat-decl (T-past (lv-tr (I) (call (the (secretary (C-rel (T-pres (lv-tr (the (secretary)) (worry (if (T-pres (lv-tr (the (lawyer)) (insult (who))))))))))))))),0.4457180119390693
ACOKFBC75D5OR,3.4,41,4,RC.adj.isl.lg.05,RC.adj.isl.lg,-0.216873711,RC,ADJ,island,long,I served the child who the other customer winks if the young couple play with at the restaurant.,(C-mat-decl (T-past (lv-tr (I) (serve (the (child (C-rel (T-pres (lv-tr (the (other_customer)) (wink (if (T-pres (lv-tr (the (young_couple)) (play (with (who)) (at (the (restaurant))))))))))))))))),0.4457180119390693
ADGWHP22G76ZI,3.4,27,2,RC.adj.isl.lg.01,RC.adj.isl.lg,-0.755751907,RC,ADJ,island,long,I called the client who the secretary worries if the lawyer insults.,(C-mat-decl (T-past (lv-tr (I) (call (the (secretary (C-rel (T-pres (lv-tr (the (secretary)) (worry (if (T-pres (lv-tr (the (lawyer)) (insult (who))))))))))))))),0.3313843159430651
ADGWHP22G76ZI,3.4,41,1,RC.adj.isl.lg.05,RC.adj.isl.lg,-1.164031672,RC,ADJ,island,long,I served the child who the other customer winks if the young couple play with at the restaurant.,(C-mat-decl (T-past (lv-tr (I) (serve (the (child (C-rel (T-pres (lv-tr (the (other_customer)) (wink (if (T-pres (lv-tr (the (young_couple)) (play (with (who)) (at (the (restaurant))))))))))))))))),0.24475966703478014
ADQKTG5B8ZW1G,3.4,27,3,RC.adj.isl.lg.01,RC.adj.isl.lg,-0.312750484,RC,ADJ,island,long,I called the client who the secretary worries if the lawyer insults.,(C-mat-decl (T-past (lv-tr (I) (call (the (secretary (C-rel (T-pres (lv-tr (the (secretary)) (worry (if (T-pres (lv-tr (the (lawyer)) (insult (who))))))))))))))),0.4253758531754961
ADQKTG5B8ZW1G,3.4,41,1,RC.adj.isl.lg.05,RC.adj.isl.lg,-1.170580383,RC,ADJ,island,long,I served the child who the other customer winks if the young couple play with at the restaurant.,(C-mat-decl (T-past (lv-tr (I) (serve (the (child (C-rel (T-pres (lv-tr (the (other_customer)) (wink (if (T-pres (lv-tr (the (young_couple)) (play (with (who)) (at (the (restaurant))))))))))))))))),0.24337022812595538
AHV4U78TUUDKI,3.4,27,3,RC.adj.isl.lg.01,RC.adj.isl.lg,-0.114698693,RC,ADJ,island,long,I called the client who the secretary worries if the lawyer insults.,(C-mat-decl (T-past (lv-tr (I) (call (the (secretary (C-rel (T-pres (lv-tr (the (secretary)) (worry (if (T-pres (lv-tr (the (lawyer)) (insult (who))))))))))))))),0.4673964682824732
AHV4U78TUUDKI,3.4,41,3,RC.adj.isl.lg.05,RC.adj.isl.lg,-0.114698693,RC,ADJ,island,long,I served the child who the other customer winks if the young couple play with at the restaurant.,(C-mat-decl (T-past (lv-tr (I) (serve (the (child (C-rel (T-pres (lv-tr (the (other_customer)) (wink (if (T-pres (lv-tr (the (young_couple)) (play (with (who)) (at (the (restaurant))))))))))))))))),0.4673964682824732
AMN2BRHBYE4G1,3.3,22,6,RC.adj.isl.lg.04,RC.adj.isl.lg,0.501596529,RC,ADJ,island,long,I met the famous artist who the parents blush if the child prodigy imitates.,(C-mat-decl (T-past (lv-tr (I) (meet (the (famous_artist (C-rel (T-pres (lv-tr (the (parents)) (blush (if (T-pres (lv-tr (the (child_prodigy)) (imitate (who))))))))))))))),0.5981557216331838
AMN2BRHBYE4G1,3.3,53,2,RC.adj.isl.lg.08,RC.adj.isl.lg,-1.124268082,RC,ADJ,island,long,I emailed the congressman who the teacher smiles if her students write letters to.,(C-mat-decl (T-past (lv-tr (I) (email (the (congressman (C-rel (T-pres (lv-tr (the (teacher)) (smile (if (T-pres (lv-tr (her (students)) (write-dobj-pobj (D-e (letters)) (to (who)))))))))))))))),0.25319630122134823
AP2SSDSD7WRSG,3.2,24,1,RC.adj.isl.lg.03,RC.adj.isl.lg,-1.660100199,RC,ADJ,island,long,I talked to the famous actor who the news reporter coughs if the tourists photograph.,(C-mat-decl (T-past (lv-tr (I) (talk (to (the (famous_actor (C-rel (T-pres (lv-tr (the (news_reporter)) (cough (if (T-pres (lv-tr (the (tourists)) (photograph (who)))))))))))))))),0.13950889129323654
AP2SSDSD7WRSG,3.2,48,3,RC.adj.isl.lg.07,RC.adj.isl.lg,-0.722631851,RC,ADJ,island,long,I interviewed the executive who the employee laughs if the office manager blackmails.,(C-mat-decl (T-past (lv-tr (I) (interview (the (executive (C-rel (T-pres (lv-tr (the (employee)) (laugh (if (T-pres (lv-tr (the (office_manager)) (blackmail (who))))))))))))))),0.33841139264088466
APGX2WZ59OWDN,3.2,24,1,RC.adj.isl.lg.03,RC.adj.isl.lg,-1.046484202,RC,ADJ,island,long,I talked to the famous actor who the news reporter coughs if the tourists photograph.,(C-mat-decl (T-past (lv-tr (I) (talk (to (the (famous_actor (C-rel (T-pres (lv-tr (the (news_reporter)) (cough (if (T-pres (lv-tr (the (tourists)) (photograph (who)))))))))))))))),0.26969969392738685
APGX2WZ59OWDN,3.2,48,1,RC.adj.isl.lg.07,RC.adj.isl.lg,-1.046484202,RC,ADJ,island,long,I interviewed the executive who the employee laughs if the office manager blackmails.,(C-mat-decl (T-past (lv-tr (I) (interview (the (executive (C-rel (T-pres (lv-tr (the (employee)) (laugh (if (T-pres (lv-tr (the (office_manager)) (blackmail (who))))))))))))))),0.26969969392738685
AQTC0A8TDXPXM,3.2,24,1,RC.adj.isl.lg.03,RC.adj.isl.lg,-0.867801112,RC,ADJ,island,long,I talked to the famous actor who the news reporter coughs if the tourists photograph.,(C-mat-decl (T-past (lv-tr (I) (talk (to (the (famous_actor (C-rel (T-pres (lv-tr (the (news_reporter)) (cough (if (T-pres (lv-tr (the (tourists)) (photograph (who)))))))))))))))),0.3076108550085575
AQTC0A8TDXPXM,3.2,48,1,RC.adj.isl.lg.07,RC.adj.isl.lg,-0.867801112,RC,ADJ,island,long,I interviewed the executive who the employee laughs if the office manager blackmails.,(C-mat-decl (T-past (lv-tr (I) (interview (the (executive (C-rel (T-pres (lv-tr (the (employee)) (laugh (if (T-pres (lv-tr (the (office_manager)) (blackmail (who))))))))))))))),0.3076108550085575
ARXVG4J18XJFE,3.3,22,1,RC.adj.isl.lg.04,RC.adj.isl.lg,-1.081382739,RC,ADJ,island,long,I met the famous artist who the parents blush if the child prodigy imitates.,(C-mat-decl (T-past (lv-tr (I) (meet (the (famous_artist (C-rel (T-pres (lv-tr (the (parents)) (blush (if (T-pres (lv-tr (the (child_prodigy)) (imitate (who))))))))))))))),0.26229527721563095
ARXVG4J18XJFE,3.3,53,1,RC.adj.isl.lg.08,RC.adj.isl.lg,-1.081382739,RC,ADJ,island,long,I emailed the congressman who the teacher smiles if her students write letters to.,(C-mat-decl (T-past (lv-tr (I) (email (the (congressman (C-rel (T-pres (lv-tr (the (teacher)) (smile (if (T-pres (lv-tr (her (students)) (write-dobj-pobj (D-e (letters)) (to (who)))))))))))))))),0.26229527721563095
AVU660SAWIUO0,3.2,24,3,RC.adj.isl.lg.03,RC.adj.isl.lg,-0.762554591,RC,ADJ,island,long,I talked to the famous actor who the news reporter coughs if the tourists photograph.,(C-mat-decl (T-past (lv-tr (I) (talk (to (the (famous_actor (C-rel (T-pres (lv-tr (the (news_reporter)) (cough (if (T-pres (lv-tr (the (tourists)) (photograph (who)))))))))))))))),0.3299409916256476
AVU660SAWIUO0,3.2,48,3,RC.adj.isl.lg.07,RC.adj.isl.lg,-0.762554591,RC,ADJ,island,long,I interviewed the executive who the employee laughs if the office manager blackmails.,(C-mat-decl (T-past (lv-tr (I) (interview (the (executive (C-rel (T-pres (lv-tr (the (employee)) (laugh (if (T-pres (lv-tr (the (office_manager)) (blackmail (who))))))))))))))),0.3299409916256476
AXOR2N1EAFVYF,3.2,24,1,RC.adj.isl.lg.03,RC.adj.isl.lg,-1.092611242,RC,ADJ,island,long,I talked to the famous actor who the news reporter coughs if the tourists photograph.,(C-mat-decl (T-past (lv-tr (I) (talk (to (the (famous_actor (C-rel (T-pres (lv-tr (the (news_reporter)) (cough (if (T-pres (lv-tr (the (tourists)) (photograph (who)))))))))))))))),0.2599129276271309
AXOR2N1EAFVYF,3.2,48,1,RC.adj.isl.lg.07,RC.adj.isl.lg,-1.092611242,RC,ADJ,island,long,I interviewed the executive who the employee laughs if the office manager blackmails.,(C-mat-decl (T-past (lv-tr (I) (interview (the (executive (C-rel (T-pres (lv-tr (the (employee)) (laugh (if (T-pres (lv-tr (the (office_manager)) (blackmail (who))))))))))))))),0.2599129276271309
A1159C6RKPZURE,3.3,37,3,RC.adj.isl.sh.05,RC.adj.isl.sh,-0.865787816,RC,ADJ,island,short,I served the customer who winks if the young couple play with their child at the restaurant.,(C-mat-decl (T-past (lv-tr (I) (serve (the (customer (C-rel (T-pres (lv-tr (who) (wink (if (T-pres (lv-tr (the (young_couple)) (play (with (the (child))) (at (the (restaurant))))))))))))))))),0.3080380156814565
A1159C6RKPZURE,3.3,39,4,RC.adj.isl.sh.01,RC.adj.isl.sh,-0.226436813,RC,ADJ,island,short,I called the secretary who worries if the lawyer insults the client.,(C-mat-decl (T-past (lv-tr (I) (call (the (secretary (C-rel (T-pres (lv-tr (who) (worry (if (T-pres (lv-tr (the (lawyer)) (insult (the (client)))))))))))))))),0.4436890101999698
A13E3C65NKK51I,3.3,37,4,RC.adj.isl.sh.05,RC.adj.isl.sh,-1.123921592,RC,ADJ,island,short,I served the customer who winks if the young couple play with their child at the restaurant.,(C-mat-decl (T-past (lv-tr (I) (serve (the (customer (C-rel (T-pres (lv-tr (who) (wink (if (T-pres (lv-tr (the (young_couple)) (play (with (the (child))) (at (the (restaurant))))))))))))))))),0.25326981594623355
A13E3C65NKK51I,3.3,39,4,RC.adj.isl.sh.01,RC.adj.isl.sh,-1.123921592,RC,ADJ,island,short,I called the secretary who worries if the lawyer insults the client.,(C-mat-decl (T-past (lv-tr (I) (call (the (secretary (C-rel (T-pres (lv-tr (who) (worry (if (T-pres (lv-tr (the (lawyer)) (insult (the (client)))))))))))))))),0.25326981594623355
A1650FELH3UL2F,3.1,25,1,RC.adj.isl.sh.07,RC.adj.isl.sh,-1.149142081,RC,ADJ,island,short,I interviewed the employee who laughs if the office manager blackmails an executive.,(C-mat-decl (T-past (lv-tr (I) (interview (the (employee (C-rel (T-pres (lv-tr (who) (laugh (if (T-pres (lv-tr (the (office_manager)) (blackmail (an (executive)))))))))))))))),0.2479187890470184
A1650FELH3UL2F,3.1,46,1,RC.adj.isl.sh.03,RC.adj.isl.sh,-1.149142081,RC,ADJ,island,short,I talked to the news reporter who coughs if the tourists photograph the famous actor.,(C-mat-decl (T-past (lv-tr (I) (talk (to (the (news_reporter (C-rel (T-pres (lv-tr (who) (cough (if (T-pres (lv-tr (the (tourists)) (photograph (the (famous_actor))))))))))))))))),0.2479187890470184
A18ACKRAVMM8D8,3.3,37,6,RC.adj.isl.sh.05,RC.adj.isl.sh,0.919094703,RC,ADJ,island,short,I served the customer who winks if the young couple play with their child at the restaurant.,(C-mat-decl (T-past (lv-tr (I) (serve (the (customer (C-rel (T-pres (lv-tr (who) (wink (if (T-pres (lv-tr (the (young_couple)) (play (with (the (child))) (at (the (restaurant))))))))))))))))),0.6867362388248699
A18ACKRAVMM8D8,3.3,39,6,RC.adj.isl.sh.01,RC.adj.isl.sh,0.919094703,RC,ADJ,island,short,I called the secretary who worries if the lawyer insults the client.,(C-mat-decl (T-past (lv-tr (I) (call (the (secretary (C-rel (T-pres (lv-tr (who) (worry (if (T-pres (lv-tr (the (lawyer)) (insult (the (client)))))))))))))))),0.6867362388248699
A19P3BIPW6UMQ9,3.4,12,2,RC.adj.isl.sh.06,RC.adj.isl.sh,-0.829670688,RC,ADJ,island,short,I spoke with the professor who faints if the students publicly criticize the college president.,(C-mat-decl (T-past (lv-tr (I) (speak (with (the (professor (C-rel (T-pres (lv-tr (who) (faint (if (T-pres (lv-tr (the (students)) (criticize (publicly) (the (college_president))))))))))))))))),0.3157009806402406
